season,week,franchise_id,starter_status,player_id,player_name,pos,team,player_score,should_start
2023,9,0004,nonstarter,14833,"Jeudy, Jerry",WR,DEN,NA,0
2023,9,0004,nonstarter,15819,"Wyatt, Devonte",DT,GBP,3.00,0
2023,9,0004,nonstarter,10703,"Wilson, Russell",QB,DEN,NA,0
2023,9,0004,nonstarter,16385,"Demercado, Emari",RB,ARI,NA,0
2023,9,0004,nonstarter,12291,"Nelson, Steven",CB,HOU,5.00,0
2023,9,0004,nonstarter,13251,"Baker, Budda",S,ARI,7.00,1
2023,9,0004,nonstarter,10266,"Heyward, Cameron",DT,PIT,15.00,1
2023,9,0001,starter,14777,"Burrow, Joe",QB,CIN,40.81,1
2023,9,0001,starter,15708,"Hall, Breece",RB,NYJ,10.50,1
2023,9,0001,starter,14087,"Henderson, Darrell",RB,FA,1.00,0
2023,9,0001,starter,14798,"Moss, Zack",RB,IND,2.20,0
2023,9,0001,starter,14104,"Brown, A.J.",WR,PHI,13.20,1
2023,9,0001,starter,13163,"Godwin, Chris",WR,TBB,-1.80,0
2023,9,0001,starter,14835,"Higgins, Tee",WR,CIN,20.00,1
2023,9,0001,starter,13671,"Andrews, Mark",TE,BAL,11.50,1
2023,9,0001,starter,16414,"Aubrey, Brandon",PK,DAL,8.10,1
2023,9,0001,starter,11985,"Way, Tress",PN,WAS,11.35,1
2023,9,0001,starter,13208,"Allen, Jonathan",DT,WAS,2.50,0
2023,9,0001,starter,12083,"Autry, Denico",DT,TEN,8.50,1
2023,9,0001,starter,12688,"Buckner, DeForest",DT,IND,22.50,1
2023,9,0001,starter,14171,"Burns, Brian",DE,CAR,8.00,0
2023,9,0001,starter,14405,"Granderson, Carl",DE,NOS,14.00,1
2023,9,0001,starter,12221,"Hunter, Danielle",DE,MIN,16.00,1
2023,9,0001,starter,14322,"Edwards, T.J.",LB,CHI,18.50,1
2023,9,0001,starter,14221,"Williams, Quincy",LB,NYJ,4.50,1
2023,9,0001,starter,10789,"Gilmore, Stephon",CB,DAL,0.60,1
2023,9,0001,starter,16016,"Kohou, Kader",CB,MIA,8.00,1
2023,9,0001,starter,15001,"Curl, Kamren",S,WAS,5.00,1
2023,9,0001,starter,14907,"Delpit, Grant",S,CLE,9.05,1
2023,9,0001,nonstarter,16162,"Gibbs, Jahmyr",RB,DET,NA,0
2023,9,0001,nonstarter,14223,"Mattison, Alexander",RB,MIN,15.60,1
2023,9,0001,nonstarter,15288,"Moore, Elijah",WR,CLE,2.30,0
2023,9,0001,nonstarter,12239,"Kendricks, Eric",LB,LAC,6.00,1
2023,9,0001,nonstarter,15755,"Dotson, Jahan",WR,WAS,12.80,1
2023,9,0001,nonstarter,15752,"Burks, Treylon",WR,TEN,3.60,1
2023,9,0001,nonstarter,15404,"Jones, Ernest",LB,LAR,NA,0
2023,9,0001,nonstarter,12652,"Thomas, Michael",WR,NOS,-1.00,0
2023,9,0001,nonstarter,15293,"Bateman, Rashod",WR,BAL,2.60,0
2023,9,0001,nonstarter,13690,"Sweat, Josh",DE,PHI,10.70,1
2023,9,0001,nonstarter,15846,"Walker, Quay",LB,GBP,NA,0
2023,9,0001,nonstarter,12767,"Simmons, Justin",S,DEN,NA,0
2023,9,0001,nonstarter,16206,"Wilson, Michael",WR,ARI,NA,0
2023,9,0001,nonstarter,14147,"Bosa, Nick",DE,SFO,NA,0
2023,9,0001,nonstarter,14153,"Allen, Zach",DT,DEN,NA,0
2023,9,0001,nonstarter,15693,"Howell, Sam",QB,WAS,24.39,0
2023,9,0001,nonstarter,13959,"Williams, Darious",CB,JAC,NA,0
2023,9,0001,nonstarter,16187,"Downs, Josh",WR,IND,1.50,0
2023,9,0001,nonstarter,15794,"McBride, Trey",TE,ARI,1.90,0
2023,9,0005,starter,11150,"Smith, Geno",QB,SEA,-10.94,0
2023,9,0005,starter,15716,"Robinson, Brian",RB,WAS,2.90,1
2023,9,0005,starter,15721,"White, Rachaad",RB,TBB,24.30,1
2023,9,0005,starter,11675,"Adams, Davante",WR,LVR,2.80,1
2023,9,0005,starter,14208,"Johnson, Diontae",WR,PIT,19.00,1
2023,9,0005,starter,13164,"Kupp, Cooper",WR,LAR,5.60,1
2023,9,0005,starter,16211,"Nacua, Puka",WR,LAR,0.40,0
2023,9,0005,starter,11938,"Thielen, Adam",WR,CAR,1.80,1
2023,9,0005,starter,10976,"Tucker, Justin",PK,BAL,12.30,1
2023,9,0005,starter,15496,"Harvin, Pressley",PN,PIT,10.00,1
2023,9,0005,starter,14900,"Madubuike, Justin",DT,BAL,15.90,1
2023,9,0005,starter,13693,"Phillips, Harrison",DT,MIN,11.00,1
2023,9,0005,starter,15352,"Collins, Zaven",DE,ARI,8.00,1
2023,9,0005,starter,16276,"Young, Byron",DE,LAR,28.00,1
2023,9,0005,starter,10768,"David, Lavonte",LB,TBB,17.00,1
2023,9,0005,starter,13952,"Luvu, Frankie",LB,CAR,9.50,0
2023,9,0005,starter,11728,"Mosley, C.J.",LB,NYJ,8.50,0
2023,9,0005,starter,13764,"Johnson, Taron",CB,BUF,7.00,1
2023,9,0005,starter,16267,"Stevenson, Tyrique",CB,CHI,5.00,0
2023,9,0005,starter,14933,"Blackmon, Julian",S,IND,5.50,0
2023,9,0005,starter,15418,"Bynum, Camryn",S,MIN,7.00,1
2023,9,0005,starter,14518,"Thompson, Jalen",S,ARI,6.00,0
2023,9,0005,nonstarter,14136,"Samuel, Deebo",WR,SFO,NA,0
2023,9,0005,nonstarter,14105,"Brown, Marquise",WR,ARI,-1.70,0
2023,9,0005,nonstarter,15238,"Fields, Justin",QB,CHI,NA,1
2023,9,0005,nonstarter,12187,"Lockett, Tyler",WR,SEA,0.90,0
2023,9,0005,nonstarter,11761,"McKinnon, Jerick",RB,KCC,7.80,1
2023,9,0005,nonstarter,12779,"Campbell, De'Vondre",LB,GBP,9.95,1
2023,9,0005,nonstarter,10762,"Cox, Fletcher",DT,PHI,5.55,0
2023,9,0005,nonstarter,13176,"Jones, Zay",WR,JAC,NA,0
2023,9,0005,nonstarter,13260,"Tomlinson, Dalvin",DT,CLE,15.65,1
2023,9,0005,nonstarter,15423,"Brown, Tre",CB,SEA,8.40,1
2023,9,0005,nonstarter,12828,"Grugier-Hill, Kamu",LB,CAR,-0.50,0
2023,9,0005,nonstarter,16390,"McLaughlin, Jaleel",RB,DEN,NA,0
2023,9,0005,nonstarter,16189,"Mims, Marvin",WR,DEN,NA,0
2023,9,0005,nonstarter,13638,"Berrios, Braxton",WR,MIA,0.00,0
2023,9,0005,nonstarter,15734,"Ingram, Keaontay",RB,FA,-2.40,0
2023,9,0005,nonstarter,10271,"Jones, Julio",WR,PHI,0.00,0
2023,9,0005,nonstarter,14995,"Metellus, Josh",S,MIN,13.00,1
2023,9,0005,nonstarter,14251,"Cashman, Blake",LB,HOU,11.50,1
2023,9,0005,nonstarter,15861,"Bonitto, Nik",DE,DEN,NA,0
2023,9,0005,nonstarter,16393,"Bobo, Jake",WR,SEA,0.00,0
2023,9,0006,starter,14779,"Herbert, Justin",QB,LAC,1.73,0
2023,9,0006,starter,15254,"Harris, Najee",RB,PIT,10.70,1
2023,9,0006,starter,14802,"Taylor, Jonathan",RB,IND,8.30,1
2023,9,0006,starter,16204,"Dell, Tank",WR,HOU,25.20,1
2023,9,0006,starter,14127,"Meyers, Jakobi",WR,LVR,10.00,1
2023,9,0006,starter,15762,"Pickens, George",WR,PIT,-4.20,0
2023,9,0006,starter,14842,"Pittman, Michael",WR,IND,9.80,1
2023,9,0006,starter,15757,"Robinson, Wan'Dale",WR,NYG,15.00,1
2023,9,0006,starter,13718,"Carlson, Daniel",PK,LVR,12.40,1
2023,9,0006,starter,16458,"Hedley, Lou",PN,NOS,4.60,1
2023,9,0006,starter,12782,"Onyemata, David",DT,ATL,26.10,1
2023,9,0006,starter,14163,"Simmons, Jeffery",DT,TEN,14.50,1
2023,9,0006,starter,14940,"Highsmith, Alex",DE,PIT,16.40,1
2023,9,0006,starter,15350,"Parsons, Micah",DE,DAL,20.85,1
2023,9,0006,starter,15349,"Phillips, Jaelan",DE,MIA,6.50,1
2023,9,0006,starter,13696,"Smith, Roquan",LB,BAL,4.00,1
2023,9,0006,starter,13762,"White, Kyzir",LB,ARI,7.00,1
2023,9,0006,starter,16253,"Forbes, Emmanuel",CB,WAS,15.00,1
2023,9,0006,starter,13470,"Moore, Kenny",CB,IND,55.25,1
2023,9,0006,starter,13806,"Elliott, DeShon",S,MIA,3.50,0
2023,9,0006,starter,14179,"Love, Julian",S,SEA,3.50,0
2023,9,0006,starter,15850,"Pitre, Jalen",S,HOU,11.00,1
2023,9,0006,nonstarter,14836,"Jefferson, Justin",WR,MIN,NA,0
2023,9,0006,nonstarter,15889,"Okonkwo, Chigoziem",TE,TEN,2.80,0
2023,9,0006,nonstarter,15835,"Brisker, Jaquan",S,CHI,NA,0
2023,9,0006,nonstarter,16239,"Campbell, Jack",LB,DET,NA,0
2023,9,0006,nonstarter,15821,"Dean, Nakobe",LB,PHI,1.55,0
2023,9,0006,nonstarter,14164,"Jones, Dre'Mont",DT,SEA,5.30,0
2023,9,0006,nonstarter,14852,"Gibson, Antonio",RB,WAS,12.70,1
2023,9,0006,nonstarter,15380,"Campbell, Tyson",CB,JAC,NA,0
2023,9,0006,nonstarter,15346,"Rousseau, Gregory",DE,BUF,6.00,0
2023,9,0006,nonstarter,15289,"Toney, Kadarius",WR,KCC,3.60,0
2023,9,0006,nonstarter,16256,"Bresee, Bryan",DT,NOS,8.50,1
2023,9,0006,nonstarter,16150,"Stroud, C.J.",QB,HOU,66.45,1
2023,9,0006,nonstarter,16263,"Martin, Jartavius",S,WAS,10.00,1
2023,9,0006,nonstarter,15849,"McCreary, Roger",CB,TEN,NA,0
2023,9,0006,nonstarter,16175,"Johnson, Roschon",RB,CHI,2.00,0
2023,9,0006,nonstarter,14925,"Uche, Josh",DE,NEP,1.00,0
2023,9,0006,nonstarter,16228,"Smith, Nolan",DE,PHI,2.00,0
2023,9,0006,nonstarter,15713,"Ford, Jerome",RB,CLE,2.90,0
2023,9,0006,nonstarter,13157,"Samuel, Curtis",WR,WAS,NA,0
2023,9,0006,nonstarter,15768,"Pierce, Alec",WR,IND,-2.00,0
2023,9,0009,starter,13593,"Jackson, Lamar",QB,BAL,21.61,1
2023,9,0009,starter,15253,"Etienne, Travis",RB,JAC,NA,0
2023,9,0009,starter,13130,"McCaffrey, Christian",RB,SFO,NA,0
2023,9,0009,starter,12447,"Mostert, Raheem",RB,MIA,10.00,1
2023,9,0009,starter,14840,"Aiyuk, Brandon",WR,SFO,NA,0
2023,9,0009,starter,15751,"London, Drake",WR,ATL,NA,0
2023,9,0009,starter,16185,"Smith-Njigba, Jaxon",WR,SEA,9.60,1
2023,9,0009,starter,13674,"Goedert, Dallas",TE,PHI,8.50,1
2023,9,0009,starter,16286,"Moody, Jake",PK,SFO,NA,1
2023,9,0009,starter,15887,"Camarda, Jake",PN,TBB,8.30,1
2023,9,0009,starter,11757,"Donald, Aaron",DT,LAR,11.30,1
2023,9,0009,starter,12305,"Jarrett, Grady",DT,ATL,NA,0
2023,9,0009,starter,14879,"Epenesa, A.J.",DE,BUF,1.00,0
2023,9,0009,starter,13198,"Garrett, Myles",DE,CLE,12.85,1
2023,9,0009,starter,15808,"Karlaftis, George",DE,KCC,3.00,0
2023,9,0009,starter,14260,"Holcomb, Cole",LB,PIT,2.00,0
2023,9,0009,starter,16255,"Banks, Deonte",CB,NYG,11.00,1
2023,9,0009,starter,12988,"Jones, Jonathan",CB,NEP,7.00,1
2023,9,0009,starter,16244,"Branch, Brian",S,DET,NA,0
2023,9,0009,starter,14921,"Dugger, Kyle",S,NEP,18.50,1
2023,9,0009,starter,15834,"Hamilton, Kyle",S,BAL,6.50,1
2023,9,0009,starter,15871,"Joseph, Kerby",S,DET,NA,0
2023,9,0009,nonstarter,14832,"Lamb, CeeDee",WR,DAL,25.20,1
2023,9,0009,nonstarter,14079,"Sanders, Miles",RB,CAR,8.20,1
2023,9,0009,nonstarter,13132,"Kamara, Alvin",RB,NOS,8.50,1
2023,9,0009,nonstarter,16213,"Kincaid, Dalton",TE,BUF,6.70,0
2023,9,0009,nonstarter,14928,"Wilson, Logan",LB,CIN,6.00,1
2023,9,0009,nonstarter,15387,"Werner, Pete",LB,NOS,8.30,1
2023,9,0009,nonstarter,15441,"Hobbs, Nate",CB,LVR,18.50,1
2023,9,0009,nonstarter,15345,"Paye, Kwity",DE,IND,4.75,0
2023,9,0009,nonstarter,14059,"Jones, Daniel",QB,NYG,-4.20,0
2023,9,0009,nonstarter,14974,"Mooney, Darnell",WR,CHI,15.90,1
2023,9,0009,nonstarter,14877,"Young, Chase",DE,SFO,NA,0
2023,9,0009,nonstarter,13692,"Vea, Vita",DT,TBB,13.00,1
2023,9,0009,nonstarter,15261,"Hubbard, Chuba",RB,CAR,-2.60,0
2023,9,0009,nonstarter,15840,"Woods, Jelani",TE,IND,NA,0
2023,9,0009,nonstarter,13230,"Adams, Jamal",S,SEA,4.50,0
2023,9,0009,nonstarter,16226,"Wilson, Tyree",DE,LVR,8.55,1
2023,9,0009,nonstarter,15829,"Asamoah, Brian",LB,MIN,NA,0
2023,9,0009,nonstarter,12238,"Perryman, Denzel",LB,HOU,1.50,0
2023,9,0009,nonstarter,16252,"McDonald, Will",DE,NYJ,7.25,1
2023,9,0009,nonstarter,15852,"Gordon, Kyler",CB,CHI,5.00,0
2023,10,0010,starter,11644,"Carr, Derek",QB,NOS,3.09,1
2023,10,0010,starter,15712,"Allgeier, Tyler",RB,ATL,3.10,1
2023,10,0010,starter,14073,"Jacobs, Josh",RB,LVR,1.90,1
2023,10,0010,starter,16080,"Shaheed, Rashid",WR,NOS,-2.70,0
2023,10,0010,starter,15761,"Shakir, Khalil",WR,BUF,3.80,1
2023,10,0010,starter,15789,"Watson, Christian",WR,GBP,-0.90,0
2023,10,0010,starter,13189,"Engram, Evan",TE,JAC,-2.60,0
2023,10,0010,starter,15329,"Pitts, Kyle",TE,ATL,2.50,1
2023,10,0010,starter,11387,"Hopkins, Dustin",PK,CLE,8.60,1
2023,10,0010,starter,14630,"Cole, A.J.",PN,LVR,11.45,1
2023,10,0010,starter,14158,"Oliver, Ed",DT,BUF,9.00,1
2023,10,0010,starter,12225,"Williams, Leonard",DT,SEA,9.50,1
2023,10,0010,starter,14149,"Gary, Rashan",DE,GBP,5.00,1
2023,10,0010,starter,11721,"Mack, Khalil",DE,LAC,11.00,1
2023,10,0010,starter,13214,"Watt, T.J.",DE,PIT,19.70,1
2023,10,0010,starter,13743,"Warner, Fred",LB,SFO,18.80,1
2023,10,0010,starter,15384,"Samuel, Asante",CB,LAC,-2.20,0
2023,10,0010,starter,15362,"Surtain II, Patrick",CB,DEN,2.00,1
2023,10,0010,starter,15856,"Taylor, Alontae",CB,NOS,15.00,1
2023,10,0010,starter,13737,"Bates, Jessie",S,ATL,12.00,1
2023,10,0010,starter,13713,"Fitzpatrick, Minkah",S,PIT,NA,0
2023,10,0010,starter,15836,"Hill, Daxton",S,CIN,13.50,1
2023,10,0010,nonstarter,13116,"Mahomes, Patrick",QB,KCC,NA,0
2023,10,0010,nonstarter,15284,"Waddle, Jaylen",WR,MIA,NA,0
2023,10,0010,nonstarter,15749,"Pacheco, Isiah",RB,KCC,NA,0
2023,10,0010,nonstarter,13697,"Edmunds, Tremaine",LB,CHI,NA,0
2023,10,0010,nonstarter,16188,"Johnston, Quentin",WR,LAC,9.80,1
2023,10,0010,nonstarter,15366,"Holland, Jevon",S,MIA,NA,0
2023,10,0010,nonstarter,13192,"Njoku, David",TE,CLE,6.60,1
2023,10,0010,nonstarter,14075,"Harris, Damien",RB,BUF,NA,0
2023,10,0010,nonstarter,15351,"Owusu-Koramoah, Jeremiah",LB,CLE,13.15,1
2023,10,0010,nonstarter,15914,"Rodriguez, Malcolm",LB,DET,2.00,0
2023,10,0010,nonstarter,16258,"Smith, Mazi",DT,DAL,10.50,1
2023,10,0010,nonstarter,14977,"Osborn, K.J.",WR,MIN,NA,0
2023,10,0010,nonstarter,13710,"Davis, Carlton",CB,TBB,NA,0
2023,10,0010,nonstarter,16212,"Mayer, Michael",TE,LVR,6.30,1
2023,10,0010,nonstarter,16266,"Tuipulotu, Tuli",DE,LAC,1.00,0
2023,10,0010,nonstarter,16383,"Pace, Ivan",LB,MIN,4.00,0
2023,10,0010,nonstarter,14199,"Murphy-Bunting, Sean",CB,TEN,NA,0
2023,10,0010,nonstarter,15559,"Williams, Jonah",DT,LAR,NA,0
2023,10,0010,nonstarter,16149,"Levis, Will",QB,TEN,-3.82,0
2023,10,0008,starter,12620,"Prescott, Dak",QB,DAL,60.15,1
2023,10,0008,starter,13134,"Foreman, D'Onta",RB,CHI,13.40,1
2023,10,0008,starter,12626,"Henry, Derrick",RB,TEN,-1.50,0
2023,10,0008,starter,12650,"Boyd, Tyler",WR,CIN,17.40,1
2023,10,0008,starter,15281,"Chase, Ja'Marr",WR,CIN,26.80,1
2023,10,0008,starter,16190,"Flowers, Zay",WR,BAL,13.60,1
2023,10,0008,starter,13633,"Kirk, Christian",WR,JAC,7.80,0
2023,10,0008,starter,14138,"Hockenson, T.J.",TE,MIN,23.80,1
2023,10,0008,starter,14244,"Gay, Matt",PK,IND,1.80,0
2023,10,0008,starter,14489,"Gillan, Jamie",PN,NYG,11.00,1
2023,10,0008,starter,16264,"Benton, Keeanu",DT,PIT,17.00,1
2023,10,0008,starter,13296,"Wise, Deatrich",DT,NEP,8.50,1
2023,10,0008,starter,14167,"Allen, Josh",DE,JAC,6.00,1
2023,10,0008,starter,13888,"Gardeck, Dennis",DE,ARI,11.90,1
2023,10,0008,starter,15822,"Lloyd, Devin",LB,JAC,5.70,0
2023,10,0008,starter,14218,"Okereke, Bobby",LB,NYG,10.00,1
2023,10,0008,starter,14896,"Queen, Patrick",LB,BAL,7.50,1
2023,10,0008,starter,15904,"Bland, DaRon",CB,DAL,14.00,1
2023,10,0008,starter,15549,"Jacobs, Jerry",CB,DET,7.00,0
2023,10,0008,starter,14180,"Murphy, Byron",CB,MIN,22.60,1
2023,10,0008,starter,13288,"Jenkins, Rayshawn",S,JAC,8.00,1
2023,10,0008,starter,15003,"Stone, Geno",S,BAL,7.50,1
2023,10,0008,nonstarter,13629,"Ridley, Calvin",WR,JAC,2.00,0
2023,10,0008,nonstarter,15256,"Williams, Javonte",RB,DEN,13.50,1
2023,10,0008,nonstarter,14797,"Swift, D'Andre",RB,PHI,NA,0
2023,10,0008,nonstarter,14778,"Tagovailoa, Tua",QB,MIA,NA,0
2023,10,0008,nonstarter,15452,"Hufanga, Talanoa",S,SFO,18.30,1
2023,10,0008,nonstarter,13839,"Sieler, Zach",DT,MIA,NA,0
2023,10,0008,nonstarter,13298,"Stewart, Grover",DT,IND,NA,0
2023,10,0008,nonstarter,16148,"Young, Bryce",QB,CAR,7.59,0
2023,10,0008,nonstarter,14080,"Singletary, Devin",RB,HOU,23.70,1
2023,10,0008,nonstarter,13156,"Smith-Schuster, JuJu",WR,NEP,-0.20,0
2023,10,0008,nonstarter,13632,"Lazard, Allen",WR,NYJ,0.40,0
2023,10,0008,nonstarter,14028,"Neal, Ryan",S,TBB,2.50,0
2023,10,0008,nonstarter,14303,"Elliss, Kaden",LB,ATL,12.60,1
2023,10,0008,nonstarter,14857,"Peoples-Jones, Donovan",WR,DET,NA,0
2023,10,0008,nonstarter,11225,"Patterson, Cordarrelle",RB,ATL,2.00,0
2023,10,0008,nonstarter,13844,"Cooke, Logan",PN,JAC,7.70,0
2023,10,0008,nonstarter,13681,"Chubb, Bradley",DE,MIA,NA,0
2023,10,0008,nonstarter,15369,"Patterson, Riley",PK,JAC,8.40,1
2023,10,0008,nonstarter,12711,"Ramsey, Jalen",CB,MIA,NA,0
2023,10,0008,nonstarter,15565,"Hoecht, Michael",DE,LAR,NA,0
2023,10,0001,starter,14777,"Burrow, Joe",QB,CIN,16.36,0
2023,10,0001,starter,16162,"Gibbs, Jahmyr",RB,DET,22.90,1
2023,10,0001,starter,15708,"Hall, Breece",RB,NYJ,8.00,1
2023,10,0001,starter,14223,"Mattison, Alexander",RB,MIN,2.10,0
2023,10,0001,starter,15755,"Dotson, Jahan",WR,WAS,-2.00,0
2023,10,0001,starter,13163,"Godwin, Chris",WR,TBB,8.80,1
2023,10,0001,starter,13671,"Andrews, Mark",TE,BAL,6.30,1
2023,10,0001,starter,15794,"McBride, Trey",TE,ARI,24.70,1
2023,10,0001,starter,16414,"Aubrey, Brandon",PK,DAL,2.10,1
2023,10,0001,starter,11985,"Way, Tress",PN,WAS,5.55,1
2023,10,0001,starter,12083,"Autry, Denico",DT,TEN,10.20,1
2023,10,0001,starter,12688,"Buckner, DeForest",DT,IND,20.00,1
2023,10,0001,starter,14147,"Bosa, Nick",DE,SFO,21.35,1
2023,10,0001,starter,14405,"Granderson, Carl",DE,NOS,2.00,0
2023,10,0001,starter,12221,"Hunter, Danielle",DE,MIN,8.50,1
2023,10,0001,starter,14322,"Edwards, T.J.",LB,CHI,8.50,1
2023,10,0001,starter,14210,"Pratt, Germaine",LB,CIN,6.80,0
2023,10,0001,starter,14221,"Williams, Quincy",LB,NYJ,7.50,1
2023,10,0001,starter,15394,"Adebo, Paulson",CB,NOS,17.00,1
2023,10,0001,starter,13959,"Williams, Darious",CB,JAC,4.00,1
2023,10,0001,starter,15001,"Curl, Kamren",S,WAS,9.50,1
2023,10,0001,starter,12767,"Simmons, Justin",S,DEN,19.50,1
2023,10,0001,nonstarter,14104,"Brown, A.J.",WR,PHI,NA,0
2023,10,0001,nonstarter,14835,"Higgins, Tee",WR,CIN,NA,0
2023,10,0001,nonstarter,13208,"Allen, Jonathan",DT,WAS,10.50,1
2023,10,0001,nonstarter,14171,"Burns, Brian",DE,CAR,NA,0
2023,10,0001,nonstarter,15288,"Moore, Elijah",WR,CLE,9.80,1
2023,10,0001,nonstarter,12239,"Kendricks, Eric",LB,LAC,5.50,0
2023,10,0001,nonstarter,15752,"Burks, Treylon",WR,TEN,NA,0
2023,10,0001,nonstarter,15404,"Jones, Ernest",LB,LAR,NA,0
2023,10,0001,nonstarter,12652,"Thomas, Michael",WR,NOS,0.30,0
2023,10,0001,nonstarter,15293,"Bateman, Rashod",WR,BAL,2.50,0
2023,10,0001,nonstarter,13690,"Sweat, Josh",DE,PHI,NA,0
2023,10,0001,nonstarter,15846,"Walker, Quay",LB,GBP,NA,0
2023,10,0001,nonstarter,14907,"Delpit, Grant",S,CLE,11.50,1
2023,10,0001,nonstarter,16206,"Wilson, Michael",WR,ARI,3.30,0
2023,10,0001,nonstarter,14153,"Allen, Zach",DT,DEN,7.50,0
2023,10,0001,nonstarter,15693,"Howell, Sam",QB,WAS,30.38,1
2023,10,0001,nonstarter,16187,"Downs, Josh",WR,IND,7.00,1
2023,10,0001,nonstarter,14087,"Henderson, Darrell",RB,FA,NA,0
2023,10,0001,nonstarter,15799,"Ferguson, Jake",TE,DAL,5.20,0
2023,10,0001,nonstarter,15385,"Ojulari, Azeez",DE,NYG,1.00,0
2023,10,0003,starter,15698,"Purdy, Brock",QB,SFO,40.51,1
2023,10,0003,starter,13319,"Jones, Aaron",RB,GBP,7.60,0
2023,10,0003,starter,15711,"Walker III, Kenneth",RB,SEA,19.90,1
2023,10,0003,starter,14102,"Metcalf, DK",WR,SEA,14.10,1
2023,10,0003,starter,15287,"St. Brown, Amon-Ra",WR,DET,34.00,1
2023,10,0003,starter,13630,"Sutton, Courtland",WR,DEN,2.60,0
2023,10,0003,starter,13299,"Kittle, George",TE,SFO,26.20,1
2023,10,0003,starter,13303,"Elliott, Jake",PK,PHI,NA,1
2023,10,0003,starter,13869,"Bojorquez, Corey",PN,CLE,0.35,0
2023,10,0003,starter,12764,"Hargrave, Javon",DT,SFO,14.85,1
2023,10,0003,starter,14157,"Williams, Quinnen",DT,NYJ,16.55,1
2023,10,0003,starter,16223,"Anderson, Will",DE,HOU,0.00,0
2023,10,0003,starter,12075,"Barrett, Shaq",DE,TBB,10.50,1
2023,10,0003,starter,14892,"Brooks, Jordyn",LB,SEA,2.50,0
2023,10,0003,starter,13702,"Jewell, Josey",LB,DEN,4.50,1
2023,10,0003,starter,13813,"Oluokun, Foyesade",LB,JAC,16.30,1
2023,10,0003,starter,13281,"Douglas, Rasul",CB,BUF,11.00,1
2023,10,0003,starter,15016,"Jackson, Dane",CB,BUF,4.00,1
2023,10,0003,starter,15445,"Lenoir, Deommodore",CB,SFO,7.00,1
2023,10,0003,starter,15392,"St-Juste, Benjamin",CB,WAS,13.00,1
2023,10,0003,starter,10783,"Smith, Harrison",S,MIN,4.50,1
2023,10,0003,nonstarter,14783,"Hurts, Jalen",QB,PHI,NA,0
2023,10,0003,nonstarter,13245,"Reddick, Haason",DE,PHI,NA,0
2023,10,0003,nonstarter,14071,"Montgomery, David",RB,DET,22.70,1
2023,10,0003,nonstarter,11679,"Beckham, Odell",WR,BAL,11.00,1
2023,10,0003,nonstarter,13668,"Chark, D.J.",WR,CAR,NA,0
2023,10,0003,nonstarter,14805,"Dillon, AJ",RB,GBP,10.70,0
2023,10,0003,nonstarter,15815,"Walker, Travon",DE,JAC,5.00,1
2023,10,0003,nonstarter,15779,"Doubs, Romeo",WR,GBP,8.70,0
2023,10,0003,nonstarter,16165,"Spears, Tyjae",RB,TEN,8.00,0
2023,10,0003,nonstarter,16018,"Blankenship, Reed",S,PHI,NA,0
2023,10,0003,nonstarter,16342,"Douglas, Demario",WR,NEP,11.80,1
2023,10,0003,nonstarter,16262,"White, Keion",DT,NEP,2.50,0
2023,10,0003,nonstarter,10945,"Hekker, Johnny",PN,CAR,7.80,1
2023,10,0003,nonstarter,15283,"Moore, Rondale",WR,ARI,3.60,0
2023,10,0003,nonstarter,16236,"To'oTo'o, Henry",LB,HOU,NA,0
2023,10,0003,nonstarter,16257,"Anudike-Uzomah, Felix",DE,KCC,NA,0
2023,10,0003,nonstarter,15364,"Cisco, Andre",S,JAC,3.00,0
2023,10,0003,nonstarter,15869,"Bernard, Terrel",LB,BUF,11.00,1
2023,10,0003,nonstarter,14716,"Harris, Jonathan",DT,DEN,0.00,0
2023,10,0003,nonstarter,15832,"Stingley Jr., Derek",CB,HOU,0.00,0
2023,10,0006,starter,14779,"Herbert, Justin",QB,LAC,40.58,1
2023,10,0006,starter,15254,"Harris, Najee",RB,PIT,14.70,1
2023,10,0006,starter,14802,"Taylor, Jonathan",RB,IND,9.00,0
2023,10,0006,starter,16204,"Dell, Tank",WR,HOU,9.30,1
2023,10,0006,starter,14127,"Meyers, Jakobi",WR,LVR,3.70,0
2023,10,0006,starter,15762,"Pickens, George",WR,PIT,8.00,1
2023,10,0006,starter,14842,"Pittman, Michael",WR,IND,8.80,1
2023,10,0006,starter,15757,"Robinson, Wan'Dale",WR,NYG,-1.30,0
2023,10,0006,starter,13718,"Carlson, Daniel",PK,LVR,17.60,1
2023,10,0006,starter,16458,"Hedley, Lou",PN,NOS,4.85,1
2023,10,0006,starter,12782,"Onyemata, David",DT,ATL,NA,0
2023,10,0006,starter,14163,"Simmons, Jeffery",DT,TEN,12.00,1
2023,10,0006,starter,14940,"Highsmith, Alex",DE,PIT,8.00,1
2023,10,0006,starter,15350,"Parsons, Micah",DE,DAL,0.00,0
2023,10,0006,starter,15346,"Rousseau, Gregory",DE,BUF,14.70,1
2023,10,0006,starter,13696,"Smith, Roquan",LB,BAL,17.50,1
2023,10,0006,starter,13762,"White, Kyzir",LB,ARI,8.50,1
2023,10,0006,starter,16253,"Forbes, Emmanuel",CB,WAS,-3.00,0
2023,10,0006,starter,13470,"Moore, Kenny",CB,IND,6.00,1
2023,10,0006,starter,15835,"Brisker, Jaquan",S,CHI,13.00,1
